Sample,Number,MISGP_sample_number,Lake,Lake_sub_basin,Waterbody_ID,Lake_lat,Lake_long,Location_within_waterbody,Site_lat,Site_long,State,County,Year_collected,Date_collected,Collector,Microsatellite_strain,Fluridone_response,2_4D_response,Procellacor_response,ITS_ID,Comments,Putative_ID,Date_received,Who_received,Fresh_Frozen_Dried,Extraction_comments,Date_extracted,Who_extracted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10018,10018,NA,Otter,NA,2000300,45.124344,-93.038716,OT073,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10019,10019,NA,Otter,NA,2000300,45.124344,-93.038716,OT069,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10020,10020,NA,Otter,NA,2000300,45.124344,-93.038716,OT064,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10021,10021,NA,Otter,NA,2000300,45.124344,-93.038716,OT008,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10022,10022,NA,Otter,NA,2000300,45.124344,-93.038716,OT060,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10023,10023,NA,Otter,NA,2000300,45.124344,-93.038716,OT017,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10024,10024,NA,Otter,NA,2000300,45.124344,-93.038716,OT024,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10025,10025,NA,Otter,NA,2000300,45.124344,-93.038716,OT002,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10026,10026,NA,Otter,NA,2000300,45.124344,-93.038716,OT164,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10027,10027,NA,Otter,NA,2000300,45.124344,-93.038716,OT050,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10028,10028,NA,Otter,NA,2000300,45.124344,-93.038716,OT169,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10029,10029,NA,Otter,NA,2000300,45.124344,-93.038716,OT003,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10030,10030,NA,Otter,NA,2000300,45.124344,-93.038716,OT138,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10031,10031,NA,Otter,NA,2000300,45.124344,-93.038716,OT163,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10032,10032,NA,Otter,NA,2000300,45.124344,-93.038716,OT141,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10033,10033,NA,Otter,NA,2000300,45.124344,-93.038716,OT159,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10034,10034,NA,Otter,NA,2000300,45.124344,-93.038716,OT052,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10035,10035,NA,Otter,NA,2000300,45.124344,-93.038716,OT048,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10036,10036,NA,Otter,NA,2000300,45.124344,-93.038716,OT043,NA,NA,MN,Anoka,2020,7/22/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10037,10037,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB155,NA,NA,MN,Hennepin,2020,8/11/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10038,10038,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB367,NA,NA,MN,Hennepin,2020,8/11/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10039,10039,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB335,NA,NA,MN,Hennepin,2020,8/11/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10040,10040,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB331,NA,NA,MN,Hennepin,2020,8/11/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10041,10041,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB213,NA,NA,MN,Hennepin,2020,8/11/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10042,10042,NA,Jane,NA,82010400,45.01286,-92.9196,JN094,NA,NA,MN,Washington,2020,8/11/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10043,10043,NA,Jane,NA,82010400,46.01286,-92.9197,JN108,NA,NA,MN,Washington,2020,8/11/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10044,10044,NA,Jane,NA,82010400,47.01286,-92.9198,JN100,NA,NA,MN,Washington,2020,8/11/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10045,10045,NA,Jane,NA,82010400,48.01286,-92.9199,JN004,NA,NA,MN,Washington,2020,8/11/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10046,10046,NA,Jane,NA,82010400,49.01286,-92.92,JN010,NA,NA,MN,Washington,2020,8/11/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10047,10047,NA,Jane,NA,82010400,50.01286,-92.9201,JN090,NA,NA,MN,Washington,2020,8/11/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10048,10048,NA,Jane,NA,82010400,51.01286,-92.9202,JN092,NA,NA,MN,Washington,2020,8/11/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10049,10049,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB352,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10050,10050,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB274,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10051,10051,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB132,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,H_MYR_10051,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10052,10052,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB190,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10053,10053,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB214,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10054,10054,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB318,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10055,10055,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB296,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10056,10056,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB246,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10057,10057,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB274,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10058,10058,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB186,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10059,10059,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB218,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duplicate,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10060,10060,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB358,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10061,10061,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB336,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10062,10062,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB356,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10063,10063,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB368,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10064,10064,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB156,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,H_MYR_7292,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10065,10065,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB364,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10066,10066,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB374,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10067,10067,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB338,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10068,10068,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB242,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,H_MYR_10068,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10069,10069,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB270,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10070,10070,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB130,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10071,10071,NA,Minnetonka,Phelps,27013305,44.900169,-93.643684,PB056,NA,NA,MN,Hennepin,2020,7/8/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10072,10072,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB289,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,H_MYR_5029,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10073,10073,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB303,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,H_MYR_5016,sensitive,resistant,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10074,10074,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB231,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,E_MISGP_734,sensitive,sensitive,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10075,10075,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB233,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,H_MYR_5016,sensitive,resistant,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10076,10076,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB277,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,H_MYR_6948,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Leah Simantel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10077,10077,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB291,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,H_MYR_5016,sensitive,resistant,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10078,10078,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB317,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,NORTHERN,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10079,10079,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB287,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,H_MYR_7862,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10080,10080,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB321,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10081,10081,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB315,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,H_MYR_5016,sensitive,resistant,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10082,10082,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB325,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10083,10083,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB311,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10084,10084,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB265,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,H_MYR_5016,sensitive,resistant,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10085,10085,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB249,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10086,10086,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB224,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,H_MYR_5078,unknown,unknown,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10087,10087,NA,Minnetonka,Smiths,27013302,44.94561,-93.547297,SB338,NA,NA,MN,Hennepin,2020,7/28/20,Ray Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/20,Ashley Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
